return_preset,transfer_policy,tax_scenario,tax_system,seed_count,calibrated_rate_mean,calibrated_rate_std,calibrated_rate_ci_low,calibrated_rate_ci_high,first_year_revenue_difference_mean,first_year_revenue_difference_std,first_year_revenue_difference_ci_low,first_year_revenue_difference_ci_high,final_gini_mean,final_gini_std,final_gini_ci_low,final_gini_ci_high,final_disposable_income_gini_mean,final_disposable_income_gini_std,final_disposable_income_gini_ci_low,final_disposable_income_gini_ci_high,final_top_10_share_mean,final_top_10_share_std,final_top_10_share_ci_low,final_top_10_share_ci_high,final_top_1_share_mean,final_top_1_share_std,final_top_1_share_ci_low,final_top_1_share_ci_high,final_capital_income_share_mean,final_capital_income_share_std,final_capital_income_share_ci_low,final_capital_income_share_ci_high,final_transfer_spending_share_mean,final_transfer_spending_share_std,final_transfer_spending_share_ci_low,final_transfer_spending_share_ci_high,final_means_tested_recipient_share_mean,final_means_tested_recipient_share_std,final_means_tested_recipient_share_ci_low,final_means_tested_recipient_share_ci_high,final_unemployment_rate_mean,final_unemployment_rate_std,final_unemployment_rate_ci_low,final_unemployment_rate_ci_high,shorrocks_index_mean,shorrocks_index_std,shorrocks_index_ci_low,shorrocks_index_ci_high,rank_correlation_mean,rank_correlation_std,rank_correlation_ci_low,rank_correlation_ci_high,top_20_persistence_mean,top_20_persistence_std,top_20_persistence_ci_low,top_20_persistence_ci_high,bottom_40_to_top_40_mean,bottom_40_to_top_40_std,bottom_40_to_top_40_ci_low,bottom_40_to_top_40_ci_high
high_return_heterogeneity,no_transfers,swedish_baseline_progressivity,swedish,3,0.34232345500701483,0.0009508424402060346,0.3412474754949475,0.34339943451908217,1.5894571940104166e-07,4.963078497567494e-07,-4.026794830886063e-07,7.205709218906896e-07,0.5253201199718415,0.005067582346800533,0.5195856107089923,0.5310546292346906,0.29047881689792426,0.002020034198199208,0.2881929330132432,0.2927647007826053,0.4150523057125524,0.005808577544286369,0.4084792814472994,0.42162532997780544,0.11962775158597028,0.0035776410176552287,0.11557926965694038,0.12367623351500018,0.26062492959056344,0.003442177406655064,0.2567297391679952,0.2645201200131317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.771,0.007896795236043514,0.7620639349636804,0.7799360650363196,0.6423267074352671,0.01044594253539071,0.6305060106751627,0.6541474041953715,0.6518333333333333,0.005507570547286107,0.6456009305507425,0.658065736115924,0.15825,0.005878988008152428,0.151597298794224,0.164902701205776
high_return_heterogeneity,no_transfers,swedish_high_progressivity,swedish,3,0.3142759098634191,0.0018578538550211002,0.3121735503137287,0.3163782694131095,-2.384185791015625e-07,6.307962682401158e-07,-9.522317538351573e-07,4.753945956320323e-07,0.5222698711332879,0.00528781180607106,0.5162861487767559,0.5282535934898199,0.2545228534129032,0.002074554097735098,0.25217527445402266,0.25687043237178375,0.4163502050695292,0.006138173498389212,0.409404207871139,0.42329620226791936,0.120779975901111,0.0036572259680749653,0.11664143512268647,0.12491851667953553,0.2586788660421176,0.003403322278224276,0.2548276443365128,0.2625300877477224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.76275,0.009063146528662127,0.752494084227465,0.7730059157725351,0.6520584571685846,0.010274357440747239,0.6404319272216195,0.6636849871155497,0.6628333333333334,0.005392896562454496,0.6567306963805254,0.6689359702861414,0.152,0.003848701079585167,0.14764478473551534,0.15635521526448465
high_return_heterogeneity,no_transfers,swedish_low_progressivity,swedish,3,0.3323274569175958,0.000375087161971467,0.3319030058366855,0.33275190799850607,-7.947285970052083e-08,9.02638172435804e-07,-1.1009041077003415e-06,9.419583882992999e-07,0.5285088233867014,0.004862706120328365,0.5230061533990805,0.5340114933743222,0.32146240155112676,0.002104026892004755,0.3190814709858637,0.3238433321163898,0.41418633544572825,0.005515956579181979,0.4079444429747034,0.4204282279167531,0.11844877903191724,0.0034770535933074716,0.1145141224888749,0.12238343557495958,0.262750376211525,0.003425149315172963,0.2588744548884307,0.26662629753461936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.7757083333333332,0.007644783079547358,0.7670574468983422,0.7843592197683242,0.633696208808962,0.010694925788732497,0.62159376097411,0.6457986566438141,0.6433333333333333,0.0054848275573014275,0.6371266666666666,0.64954,0.163,0.006628536791781431,0.15549910449790605,0.17050089550209396
high_return_heterogeneity,universal_plus_safety_floor,flat,flat,3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.4569603643712572,0.004145871772383924,0.4522688688109866,0.4616518599315278,0.20755621347057587,0.0014871948778000393,0.2058732940390267,0.20923913290212504,0.36060943872376566,0.004731376202902334,0.3552553825279749,0.36596349491955643,0.09763922630579519,0.0028162218984853393,0.09445237122226625,0.10082608138932413,0.3041542113732946,0.00340915903812369,0.30029638475208753,0.3080120379945017,1.0000000000000002,2.220446049250313e-16,1.0,1.0000000000000004,0.3560999999999999,0.003465544690232679,0.35217836700680266,0.36002163299319717,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.8120416666666666,0.006663019835880268,0.8045017499267785,0.8195815834065546,0.5605092159410922,0.011336901898314364,0.5476803037500665,0.5733381281321178,0.6046666666666666,0.0020816659994661348,0.6023110398333634,0.6070222934999697,0.19291666666666665,0.00722985707558133,0.18473531320623943,0.20109802012709388
high_return_heterogeneity,universal_plus_safety_floor,swedish_baseline_progressivity,swedish,3,0.34232345500701483,0.0009508424402060346,0.3412474754949475,0.34339943451908217,1.5894571940104166e-07,4.963078497567494e-07,-4.026794830886063e-07,7.205709218906896e-07,0.44817606158783224,0.004204150949295588,0.4434186169305446,0.4529335062451199,0.1701087849527453,0.001329679170294875,0.16860411132401038,0.17161345858148025,0.3566510930240661,0.004985099180246716,0.3510099222509074,0.36229226379722484,0.09737948343905811,0.0028788669672975705,0.09412173878673857,0.10063722809137765,0.3041183082740216,0.0035361354900018964,0.3001167942710162,0.308119822277027,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,0.3239,0.0019974984355438214,0.32163961773144456,0.3261603822685555,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.811375,0.0074718220669391915,0.8029198373758987,0.8198301626241012,0.5638919490709194,0.010826062890467366,0.5516411056357321,0.5761427925061068,0.6101666666666666,0.0027537852736430266,0.6070504652753713,0.613282868057962,0.19308333333333336,0.004110454151712845,0.18843191658380662,0.1977347500828601
high_return_heterogeneity,universal_plus_safety_floor,swedish_high_progressivity,swedish,3,0.3142759098634191,0.0018578538550211002,0.3121735503137287,0.3163782694131095,-2.384185791015625e-07,6.307962682401158e-07,-9.522317538351573e-07,4.753945956320323e-07,0.4435507324868222,0.004189582579527812,0.4388097734918604,0.448291691481784,0.14507074127930877,0.0015547913494481265,0.14331132923919912,0.14683015331941843,0.3549889814079677,0.005063853590634981,0.3492586916299354,0.360719271186,0.09731208073636877,0.0028544116342122837,0.09408200989860346,0.10054215157413407,0.3040961188949501,0.0035902520407586967,0.30003336624985644,0.30815887154004373,1.0,7.850462293418876e-17,0.9999999999999999,1.0,0.28673333333333334,0.0015275252316519481,0.28500477581010447,0.2884618908565622,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.8118333333333334,0.006998139633740784,0.8039141928426544,0.8197524738240124,0.566448500800485,0.01045453864828716,0.5546180766229148,0.5782789249780552,0.6158333333333333,0.001755942292142151,0.6138462975734359,0.6178203690932308,0.18999999999999997,0.003269174207655508,0.1863005811267173,0.19369941887328265
high_return_heterogeneity,universal_plus_safety_floor,swedish_low_progressivity,swedish,3,0.3323274569175958,0.000375087161971467,0.3319030058366855,0.33275190799850607,-7.947285970052083e-08,9.02638172435804e-07,-1.1009041077003415e-06,9.419583882992999e-07,0.4534703982357591,0.0041643054245595335,0.44875804303435884,0.4581827534371593,0.1940748545724674,0.0012945443380163772,0.19260993974928534,0.19553976939564946,0.3588530328208999,0.004835280432249587,0.3533813979209333,0.3643246677208665,0.09750352762855165,0.0028574139514767265,0.09427005934897194,0.10073699590813136,0.30414183960129537,0.0034666737691916257,0.300218928934978,0.30806475026761276,0.9999999999999999,1.3597399555105182e-16,0.9999999999999998,1.0,0.34846666666666665,0.0028005951748393413,0.3452974948856207,0.35163583844771257,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.812125,0.005629165124598808,0.805755,0.818495,0.5615473574714736,0.011153614935638968,0.5489258540038375,0.5741688609391096,0.6068333333333333,0.0020207259421636875,0.6045466666666667,0.60912,0.19291666666666665,0.007005949852327907,0.1849886880816524,0.20084464525168091
low_return_heterogeneity,lump_sum_only,flat,flat,3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.39538539188085475,0.003017462572379713,0.391970811537126,0.3987999722245835,0.23559695689540994,0.0016607151792292993,0.2337176807580903,0.23747623303272958,0.3154671040886768,0.003484986955522436,0.3115234701011661,0.3194107380761875,0.08249823328482969,0.004313515095101457,0.07761703144626142,0.08737943512339796,0.25648626255596335,0.0014366360160786348,0.2548605558623667,0.25811196924956,1.0000000000000002,2.7194799110210365e-16,0.9999999999999999,1.0000000000000004,0.0,0.0,0.0,0.0,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.7139583333333334,0.008823205672165468,0.7039739362002506,0.7239427304664161,0.6989052924930531,0.011750610383324185,0.6856082250798621,0.7122023599062441,0.7565,0.007365459931328094,0.7481651974628469,0.764834802537153,0.15366666666666665,0.008493870338858102,0.1440549475465277,0.1632783857868056
low_return_heterogeneity,lump_sum_only,swedish_baseline_progressivity,swedish,3,0.34232345500701483,0.0009508424402060346,0.3412474754949475,0.34339943451908217,1.5894571940104166e-07,4.963078497567494e-07,-4.026794830886063e-07,7.205709218906896e-07,0.383109392474087,0.0028969192374479545,0.3798312197550271,0.3863875651931469,0.19619486611656414,0.0014558402213142281,0.19454742781896533,0.19784230441416295,0.3120700829524028,0.003531987165954159,0.3080732632199684,0.31606690268483717,0.08239421628278087,0.0042863184768712785,0.07754379031493083,0.08724464225063092,0.2563978270954312,0.001448106480140136,0.25475914034982783,0.25803651384103454,1.0,2.3551386880256624e-16,0.9999999999999998,1.0000000000000002,0.0,0.0,0.0,0.0,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.7067916666666667,0.011388270647176138,0.6939046252641139,0.7196787080692195,0.7137749653497497,0.010757480138318674,0.7016017306045754,0.725948200094924,0.7799999999999999,0.006614378277661504,0.7725151263649054,0.7874848736350945,0.1425,0.008429857650043676,0.1329607180563734,0.15203928194362656
low_return_heterogeneity,lump_sum_only,swedish_high_progressivity,swedish,3,0.3142759098634191,0.0018578538550211002,0.3121735503137287,0.3163782694131095,-2.384185791015625e-07,6.307962682401158e-07,-9.522317538351573e-07,4.753945956320323e-07,0.375970219115006,0.0027875892865037943,0.37281576488209794,0.37912467334791405,0.16888782103865907,0.0016517947762639384,0.16701863928756394,0.1707570027897542,0.31102872147474186,0.003574516015180478,0.3069837758189112,0.31507366713057255,0.08236833495755864,0.0042828840013249304,0.07752179546465578,0.08721487445046151,0.2563621993953476,0.0014550140082483242,0.2547156960458474,0.25800870274484783,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.6956666666666665,0.01216573911989462,0.6818998368653731,0.70943349646796,0.726201193662012,0.010066989003091772,0.7148093231927185,0.7375930641313054,0.7993333333333333,0.008693867570496679,0.7894952960403679,0.8091713706262987,0.13216666666666668,0.004932882862316252,0.1265845842197259,0.13774874911360746
low_return_heterogeneity,lump_sum_only,swedish_low_progressivity,swedish,3,0.3323274569175958,0.000375087161971467,0.3319030058366855,0.33275190799850607,-7.947285970052083e-08,9.02638172435804e-07,-1.1009041077003415e-06,9.419583882992999e-07,0.39072637733431076,0.002964812414623091,0.3873713762527792,0.39408137841584234,0.22170452576247035,0.0014438306944767009,0.22007067752383444,0.22333837400110626,0.31372692921555,0.003520239354063024,0.3097434033837368,0.3177104550473632,0.08244092447993982,0.004298340056899654,0.07757689481365747,0.08730495414622218,0.2564469228661938,0.0014402468466302575,0.25481713013317486,0.25807671559921275,0.9999999999999999,1.9229626863835638e-16,0.9999999999999997,1.0,0.0,0.0,0.0,0.0,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.712875,0.0103319891598859,0.7011832536234601,0.72456674637654,0.7033395067733951,0.011428957778620541,0.69040642354731,0.7162725899994802,0.7645,0.007399324293474359,0.7561268763295887,0.7728731236704112,0.15008333333333332,0.008326663997864537,0.14066082600012075,0.15950584066654588
low_return_heterogeneity,no_transfers,flat,flat,3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.47211725265036936,0.0036710425600985385,0.46796307692622163,0.4762714283745171,0.33656708127915685,0.00237245025604218,0.33388240108298556,0.33925176147532815,0.36708828699215607,0.004328725974973169,0.36218987242263423,0.3719867015616779,0.10076213206787538,0.005435291065563086,0.09461152121861481,0.10691274291713594,0.2161756463881069,0.0013083076351724898,0.21469515692802155,0.21765613584819227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.6714166666666667,0.003562682743850918,0.6673851116179155,0.6754482217154179,0.759819087442191,0.010394315921677754,0.7480568116951626,0.7715813631892193,0.7843333333333334,0.005965176722724464,0.7775831004155412,0.7910835662511256,0.13191666666666665,0.00874047100180153,0.12202589262662755,0.14180744070670576
low_return_heterogeneity,no_transfers,swedish_baseline_progressivity,swedish,3,0.34232345500701483,0.0009508424402060346,0.3412474754949475,0.34339943451908217,1.5894571940104166e-07,4.963078497567494e-07,-4.026794830886063e-07,7.205709218906896e-07,0.46427293927942487,0.003936694264945312,0.45981815035200135,0.4687277282068484,0.29047881689792426,0.002020034198199208,0.2881929330132432,0.2927647007826053,0.36899030224471074,0.004762463586930336,0.3636010673622275,0.37437953712719396,0.10259624330448808,0.0055653266156691535,0.09629848337790592,0.10889400323107024,0.21265251585441583,0.0011791168522963084,0.2113182195275404,0.21398681218129126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.64525,0.004143896113562708,0.6405607401081478,0.6499392598918522,0.7848103044761029,0.009217189871039958,0.774380072251798,0.7952405367004078,0.8181666666666666,0.004368447474027033,0.8132233029895289,0.8231100303438043,0.1125,0.007512489600658361,0.10399881772928024,0.12100118227071976
low_return_heterogeneity,no_transfers,swedish_high_progressivity,swedish,3,0.3142759098634191,0.0018578538550211002,0.3121735503137287,0.3163782694131095,-2.384185791015625e-07,6.307962682401158e-07,-9.522317538351573e-07,4.753945956320323e-07,0.4593792793898553,0.0041703037002435266,0.4546601365005366,0.46409842227917397,0.2545228534129032,0.002074554097735098,0.25217527445402266,0.25687043237178375,0.37107101193484676,0.005109754322861546,0.3652887805886047,0.3768532432810888,0.10366959851034811,0.005689825809566912,0.09723095448326886,0.11010824253742736,0.21069778809763376,0.0010492610725091286,0.20951043741881362,0.2118851387764539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.62075,0.006423832578764779,0.6134807491215853,0.6280192508784147,0.8066244621582447,0.008135298380789469,0.7974185054064747,0.8158304189100146,0.8418333333333333,0.00585946527708232,0.8352027241774731,0.8484639424891935,0.09483333333333333,0.00583809329604567,0.08822690885072214,0.10143975781594451
low_return_heterogeneity,no_transfers,swedish_low_progressivity,swedish,3,0.3323274569175958,0.000375087161971467,0.3319030058366855,0.33275190799850607,-7.947285970052083e-08,9.02638172435804e-07,-1.1009041077003415e-06,9.419583882992999e-07,0.4692341682810854,0.0037610998023790035,0.46497808319371436,0.4734902533684564,0.32146240155112676,0.002104026892004755,0.3190814709858637,0.3238433321163898,0.3673395861947864,0.004470324582007683,0.3622809377172436,0.3723982346723292,0.10144932165766189,0.005474750296674911,0.09525405848490065,0.10764458483042313,0.2147994052277081,0.001258862342279932,0.2133748683838196,0.2162239420715966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.663125,0.0038991184901205123,0.6587127320646482,0.6675372679353517,0.7672693816566939,0.010012719542220832,0.7559389228635719,0.7785998404498159,0.7959999999999999,0.0039051248379533164,0.7915809352422335,0.8004190647577664,0.12725,0.009216154295583381,0.11682093963964155,0.13767906036035846
low_return_heterogeneity,universal_plus_safety_floor,flat,flat,3,0.3,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.3901388507956916,0.0028286437460801053,0.38693793906833945,0.39333976252304376,0.20755621347057587,0.0014871948778000393,0.2058732940390267,0.20923913290212504,0.315160596103867,0.0034092060037415987,0.3113027163360601,0.31901847587167387,0.08260156286537164,0.004318876004277219,0.07771429458698614,0.08748883114375713,0.25606297460420246,0.001427932881375198,0.25444711643464696,0.25767883277375797,1.0000000000000002,2.220446049250313e-16,1.0,1.0000000000000004,0.3560999999999999,0.003465544690232679,0.35217836700680266,0.36002163299319717,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.7002083333333333,0.01082122721013345,0.6879629619855774,0.7124537046810893,0.7155127705991277,0.011242330894605829,0.7027908755732214,0.7282346656250339,0.7633333333333333,0.007488880646220299,0.7548588671095657,0.7718077995571009,0.14691666666666667,0.008697461315426081,0.13707456266848056,0.15675877066485278
low_return_heterogeneity,universal_plus_safety_floor,swedish_baseline_progressivity,swedish,3,0.34232345500701483,0.0009508424402060346,0.3412474754949475,0.34339943451908217,1.5894571940104166e-07,4.963078497567494e-07,-4.026794830886063e-07,7.205709218906896e-07,0.37854251742573913,0.002719204827088517,0.3754654474934926,0.3816195873579857,0.1701087849527453,0.001329679170294875,0.16860411132401038,0.17161345858148025,0.31189901791016855,0.003442403060551637,0.30800357213617796,0.31579446368415914,0.0824808361591844,0.0042825585917241945,0.07763466490190987,0.08732700741645893,0.2560573643558244,0.0014434837181929198,0.2544239087578161,0.25769081995383264,0.9999999999999999,0.0,0.9999999999999999,0.9999999999999999,0.3239,0.0019974984355438214,0.32163961773144456,0.3261603822685555,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.691625,0.009634735336271563,0.6807222706016643,0.7025277293983357,0.7287551331195513,0.010277268091610706,0.7171253094610696,0.7403849567780331,0.7881666666666667,0.006806859285554052,0.7804639802665996,0.7958693530667338,0.13491666666666666,0.006276610019216854,0.12781401379764806,0.14201931953568525
low_return_heterogeneity,universal_plus_safety_floor,swedish_high_progressivity,swedish,3,0.3142759098634191,0.0018578538550211002,0.3121735503137287,0.3163782694131095,-2.384185791015625e-07,6.307962682401158e-07,-9.522317538351573e-07,4.753945956320323e-07,0.3722070577913741,0.0026304200765838144,0.36923045726235104,0.37518365832039713,0.14507074127930877,0.0015547913494481265,0.14331132923919912,0.14683015331941843,0.3109496234219642,0.0034899234091313146,0.30700040331132644,0.31489884353260195,0.08244650116703987,0.004275344661763855,0.0776084932399982,0.08728450909408154,0.2560612698106471,0.0014538923816306184,0.254416035701149,0.25770650392014516,1.0,7.850462293418876e-17,0.9999999999999999,1.0,0.28673333333333334,0.0015275252316519481,0.28500477581010447,0.2884618908565622,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.6822083333333334,0.009605770834937341,0.6713383803537766,0.6930782863128903,0.7392517707965176,0.009562846973876396,0.7284303907383276,0.7500731508547076,0.805,0.007697402159170341,0.7962895694710308,0.8137104305289693,0.12516666666666668,0.00406458279941907,0.12056715823882595,0.12976617509450739
low_return_heterogeneity,universal_plus_safety_floor,swedish_low_progressivity,swedish,3,0.3323274569175958,0.000375087161971467,0.3319030058366855,0.33275190799850607,-7.947285970052083e-08,9.02638172435804e-07,-1.1009041077003415e-06,9.419583882992999e-07,0.38560619194292234,0.0027742113937525865,0.38246687622077724,0.38874550766506744,0.1940748545724674,0.0012945443380163772,0.19260993974928534,0.19553976939564946,0.3134741523977458,0.0034279527381742636,0.3095950587028835,0.31735324609260807,0.08253707653505526,0.004298241748060839,0.07767315811569664,0.08740099495441389,0.2560582648696958,0.0014330847269862844,0.2544365768380175,0.2576799529013741,0.9999999999999999,1.3597399555105182e-16,0.9999999999999998,1.0,0.34846666666666665,0.0028005951748393413,0.3452974948856207,0.35163583844771257,0.029266666666666667,0.0010598742063723102,0.028067306096288526,0.030466027237044807,0.6984166666666667,0.010877394372428214,0.6861077361914205,0.7107255971419129,0.7195454811914548,0.010925038158344863,0.7071826366970652,0.7319083256858444,0.7706666666666666,0.008036375634160814,0.7615726515407109,0.7797606817926224,0.1430833333333333,0.008326663997864522,0.13366082600012077,0.15250584066654585
